"","Provider.ID","Hospital.overall.rating"
"3666",391315,"3"
"3667",393302,"Not Available"
"3668",393303,"Not Available"
"3669",393304,"Not Available"
"3670",393307,"Not Available"
"3671",393308,"Not Available"
"3672",393309,"Not Available"
"3673",400001,"3"
"3674",400003,"Not Available"
"3675",400004,"2"
"3676",400005,"Not Available"
"3677",400006,"Not Available"
"3678",400007,"Not Available"
"3679",400009,"Not Available"
"3680",400010,"Not Available"
"3681",400011,"Not Available"
"3682",400012,"Not Available"
"3683",400013,"Not Available"
"3684",400014,"Not Available"
"3685",400015,"Not Available"
"3686",400016,"2"
"3687",400018,"Not Available"
"3688",400019,"2"
"3689",400021,"3"
"3690",400022,"2"
"3691",400026,"Not Available"
"3692",400032,"2"
"3693",400044,"2"
"3694",400048,"Not Available"
"3695",400061,"Not Available"
"3696",400079,"Not Available"
"3697",400087,"1"
"3698",400098,"Not Available"
"3699",400102,"Not Available"
"3700",400103,"Not Available"
"3701",400104,"Not Available"
"3702",400105,"Not Available"
"3703",400106,"1"
"3704",400109,"2"
"3705",400110,"Not Available"
"3706",400111,"Not Available"
"3707",400112,"Not Available"
"3708",400113,"Not Available"
"3709",400114,"2"
"3710",400115,"Not Available"
"3711",400117,"Not Available"
"3712",400118,"2"
"3713",400120,"2"
"3714",400121,"Not Available"
"3715",400122,"Not Available"
"3716",400123,"Not Available"
"3717",400124,"Not Available"
"3718",400125,"Not Available"
"3719",400126,"Not Available"
"3720",400127,"Not Available"
"3721",400128,"Not Available"
"3722",400130,"Not Available"
"3723",400131,"Not Available"
"3724",403301,"Not Available"
"3725",410001,"3"
"3726",410004,"3"
"3727",410005,"3"
"3728",410006,"4"
"3729",410007,"3"
"3730",410008,"5"
"3731",410009,"3"
"3732",410010,"2"
"3733",410011,"3"
"3734",410012,"4"
"3735",410013,"3"
"3736",420002,"1"
"3737",420004,"2"
"3738",420005,"4"
"3739",420007,"3"
"3740",420009,"3"
"3741",420010,"2"
"3742",420011,"3"
"3743",420015,"3"
"3744",420018,"2"
"3745",420019,"3"
"3746",420020,"3"
"3747",420023,"4"
"3748",420026,"4"
"3749",420027,"3"
"3750",420030,"3"
"3751",420033,"5"
"3752",420036,"2"
"3753",420037,"4"
"3754",420038,"4"
"3755",420043,"2"
"3756",420048,"4"
"3757",420049,"4"
"3758",420051,"4"
"3759",420053,"4"
"3760",420055,"2"
"3761",420057,"3"
"3762",420065,"5"
"3763",420066,"2"
"3764",420067,"4"
"3765",420068,"2"
"3766",420069,"4"
"3767",420070,"3"
"3768",420071,"3"
"3769",420072,"3"
"3770",420073,"3"
"3771",420078,"4"
"3772",420079,"2"
"3773",420080,"2"
"3774",420082,"2"
"3775",420083,"3"
"3776",420085,"3"
"3777",420086,"2"
"3778",420087,"5"
"3779",420089,"4"
"3780",420091,"2"
"3781",420098,"3"
"3782",420101,"3"
"3783",420102,"5"
"3784",420103,"4"
"3785",420104,"4"
"3786",420105,"3"
"3787",420106,"3"
"3788",420107,"Not Available"
"3789",420108,"Not Available"
"3790",421300,"Not Available"
"3791",421301,"4"
"3792",421302,"Not Available"
"3793",421303,"3"
"3794",421304,"Not Available"
"3795",423300,"Not Available"
"3796",430005,"3"
"3797",430008,"4"
"3798",430012,"4"
"3799",430013,"4"
"3800",430014,"5"
"3801",430015,"4"
"3802",430016,"4"
"3803",430027,"4"
"3804",430048,"4"
"3805",430077,"3"
"3806",430082,"Not Available"
"3807",430083,"Not Available"
"3808",430084,"Not Available"
"3809",430089,"5"
"3810",430090,"5"
"3811",430091,"5"
"3812",430093,"Not Available"
"3813",430095,"5"
"3814",430096,"Not Available"
"3815",430097,"4"
"3816",431300,"Not Available"
"3817",431301,"Not Available"
"3818",431302,"Not Available"
"3819",431305,"Not Available"
"3820",431306,"Not Available"
"3821",431307,"Not Available"
"3822",431308,"Not Available"
"3823",431309,"Not Available"
"3824",431310,"Not Available"
"3825",431311,"Not Available"
"3826",431312,"Not Available"
"3827",431313,"Not Available"
"3828",431314,"Not Available"
"3829",431315,"Not Available"
"3830",431316,"Not Available"
"3831",431317,"Not Available"
"3832",431318,"Not Available"
"3833",431319,"Not Available"
"3834",431320,"Not Available"
"3835",431321,"3"
"3836",431322,"Not Available"
"3837",431323,"Not Available"
"3838",431324,"Not Available"
"3839",431325,"3"
"3840",431326,"Not Available"
"3841",431327,"Not Available"
"3842",431328,"Not Available"
"3843",431329,"Not Available"
"3844",431330,"Not Available"
"3845",431331,"Not Available"
"3846",431332,"Not Available"
"3847",431333,"Not Available"
"3848",431334,"Not Available"
"3849",431335,"Not Available"
"3850",431336,"Not Available"
"3851",431337,"Not Available"
"3852",431338,"Not Available"
"3853",431339,"Not Available"
"3854",433300,"Not Available"
"3855",440001,"3"
"3856",440002,"3"
"3857",440003,"2"
"3858",440006,"2"
"3859",440007,"4"
"3860",440008,"3"
"3861",440009,"3"
"3862",440010,"3"
"3863",440011,"2"
"3864",440012,"3"
"3865",440015,"3"
"3866",440016,"4"
"3867",440017,"3"
"3868",440018,"4"
"3869",440020,"4"
"3870",440025,"3"
"3871",440029,"4"
"3872",440030,"2"
"3873",440031,"3"
"3874",440032,"4"
"3875",440033,"2"
"3876",440034,"3"
"3877",440035,"2"
"3878",440039,"3"
"3879",440040,"2"
"3880",440046,"3"
"3881",440048,"2"
"3882",440049,"2"
"3883",440050,"3"
"3884",440051,"3"
"3885",440053,"3"
"3886",440056,"3"
"3887",440057,"3"
"3888",440058,"2"
"3889",440059,"3"
"3890",440060,"3"
"3891",440061,"3"
"3892",440063,"2"
"3893",440065,"3"
"3894",440067,"1"
"3895",440068,"3"
"3896",440070,"2"
"3897",440072,"2"
"3898",440073,"4"
"3899",440081,"3"
"3900",440082,"4"
"3901",440083,"3"
"3902",440084,"3"
"3903",440091,"4"
"3904",440102,"3"
"3905",440104,"1"
"3906",440109,"3"
"3907",440110,"4"
"3908",440111,"2"
"3909",440120,"2"
"3910",440125,"4"
"3911",440130,"3"
"3912",440131,"3"
"3913",440132,"3"
"3914",440133,"4"
"3915",440137,"1"
"3916",440144,"2"
"3917",440147,"Not Available"
"3918",440148,"3"
"3919",440150,"3"
"3920",440151,"3"
"3921",440152,"2"
"3922",440153,"3"
"3923",440156,"3"
"3924",440159,"2"
"3925",440161,"3"
"3926",440173,"3"
"3927",440175,"4"
"3928",440176,"3"
"3929",440180,"3"
"3930",440181,"Not Available"
"3931",440182,"3"
"3932",440183,"3"
"3933",440184,"4"
"3934",440185,"2"
"3935",440187,"2"
"3936",440189,"3"
"3937",440192,"3"
"3938",440193,"3"
"3939",440194,"3"
"3940",440197,"3"
"3941",440200,"3"
"3942",440218,"Not Available"
"3943",440227,"3"
"3944",440228,"3"
"3945",440231,"Not Available"
"3946",440232,"3"
"3947",441300,"Not Available"
"3948",441301,"Not Available"
"3949",441303,"Not Available"
"3950",441304,"Not Available"
"3951",441305,"2"
"3952",441306,"Not Available"
"3953",441307,"3"
"3954",441308,"4"
"3955",441309,"Not Available"
"3956",441310,"2"
"3957",441311,"Not Available"
"3958",441313,"Not Available"
"3959",441314,"3"
"3960",441315,"Not Available"
"3961",441316,"3"
"3962",441318,"3"
"3963",441319,"Not Available"
"3964",443302,"Not Available"
"3965",443303,"Not Available"
"3966",450002,"2"
"3967",450007,"3"
"3968",450010,"4"
"3969",450011,"3"
"3970",450015,"2"
"3971",450018,"2"
"3972",450021,"4"
"3973",450023,"5"
"3974",450024,"2"
"3975",450028,"3"
"3976",450029,"3"
"3977",450032,"3"
"3978",450033,"4"
"3979",450034,"3"
"3980",450035,"3"
"3981",450037,"3"
"3982",450039,"2"
"3983",450040,"4"
"3984",450042,"2"
"3985",450044,"3"
"3986",450046,"3"
"3987",450051,"3"
"3988",450054,"4"
"3989",450055,"4"
"3990",450056,"3"
"3991",450058,"3"
"3992",450064,"3"
"3993",450068,"2"
"3994",450072,"3"
"3995",450078,"3"
"3996",450079,"4"
"3997",450080,"3"
"3998",450082,"3"
"3999",450083,"3"
"4000",450085,"4"
"4001",450087,"4"
"4002",450090,"3"
"4003",450092,"3"
"4004",450097,"2"
"4005",450099,"3"
"4006",450101,"2"
"4007",450102,"4"
"4008",450104,"3"
"4009",450107,"2"
"4010",450108,"4"
"4011",450119,"3"
"4012",450124,"2"
"4013",450128,"4"
"4014",450130,"3"
"4015",450132,"2"
"4016",450133,"3"
"4017",450135,"3"
"4018",450137,"3"
"4019",450143,"3"
"4020",450144,"3"
"4021",450147,"3"
"4022",450148,"4"
"4023",450152,"3"
"4024",450154,"3"
"4025",450155,"3"
"4026",450162,"4"
"4027",450163,"3"
"4028",450165,"3"
"4029",450176,"4"
"4030",450177,"4"
"4031",450178,"3"
"4032",450184,"5"
"4033",450187,"3"
"4034",450192,"3"
"4035",450193,"2"
"4036",450194,"3"
"4037",450196,"3"
"4038",450200,"2"
"4039",450203,"4"
"4040",450209,"3"
"4041",450210,"3"
"4042",450211,"3"
"4043",450213,"2"
"4044",450214,"3"
"4045",450219,"4"
"4046",450221,"4"
"4047",450222,"2"
"4048",450229,"4"
"4049",450231,"4"
"4050",450235,"3"
"4051",450236,"3"
"4052",450237,"4"
"4053",450241,"Not Available"
"4054",450243,"Not Available"
"4055",450253,"3"
"4056",450271,"3"
"4057",450272,"3"
"4058",450280,"3"
"4059",450289,"2"
"4060",450292,"4"
"4061",450293,"Not Available"
"4062",450299,"3"
"4063",450306,"3"
"4064",450324,"2"
"4065",450330,"3"
"4066",450340,"3"
"4067",450346,"3"
"4068",450347,"2"
"4069",450348,"4"
"4070",450351,"4"
"4071",450352,"2"
"4072",450358,"4"
"4073",450369,"4"
"4074",450370,"3"
"4075",450372,"3"
"4076",450379,"3"
"4077",450388,"4"
"4078",450389,"2"
"4079",450395,"2"
"4080",450399,"3"
"4081",450400,"3"
"4082",450403,"3"
"4083",450411,"4"
"4084",450419,"4"
"4085",450422,"5"
"4086",450424,"3"
"4087",450431,"5"
"4088",450447,"3"
"4089",450451,"4"
"4090",450460,"3"
"4091",450462,"4"
"4092",450465,"3"
"4093",450469,"3"
"4094",450475,"3"
"4095",450484,"3"
"4096",450488,"Not Available"
"4097",450489,"Not Available"
"4098",450498,"3"
"4099",450508,"3"
"4100",450518,"3"
"4101",450537,"4"
"4102",450539,"4"
"4103",450558,"3"
"4104",450563,"3"
"4105",450565,"2"
"4106",450571,"4"
"4107",450573,"3"
"4108",450578,"Not Available"
"4109",450580,"2"
"4110",450584,"Not Available"
"4111",450586,"4"
"4112",450587,"2"
"4113",450596,"3"
"4114",450597,"4"
"4115",450604,"5"
"4116",450605,"3"
"4117",450610,"5"
"4118",450617,"3"
"4119",450620,"3"
"4120",450634,"4"
"4121",450638,"2"
"4122",450639,"4"
"4123",450641,"3"
"4124",450643,"3"
"4125",450644,"3"
"4126",450647,"3"
"4127",450651,"3"
"4128",450653,"2"
"4129",450654,"2"
"4130",450656,"3"
"4131",450658,"3"
"4132",450659,"4"
"4133",450661,"3"
"4134",450662,"3"
"4135",450668,"2"
"4136",450669,"3"
"4137",450670,"3"
"4138",450672,"3"
"4139",450674,"3"
"4140",450675,"3"
"4141",450677,"4"
"4142",450678,"3"
"4143",450684,"4"
"4144",450686,"3"
"4145",450688,"2"
"4146",450690,"4"
"4147",450694,"3"
"4148",450697,"2"
"4149",450698,"Not Available"
"4150",450702,"4"
"4151",450709,"3"
"4152",450711,"3"
"4153",450713,"4"
"4154",450716,"3"
"4155",450718,"4"
"4156",450723,"3"
"4157",450730,"2"
"4158",450742,"2"
"4159",450743,"4"
"4160",450746,"Not Available"
"4161",450747,"3"
"4162",450749,"3"
"4163",450754,"4"
"4164",450755,"3"
"4165",450766,"4"
"4166",450771,"4"
"4167",450774,"Not Available"
"4168",450775,"3"
"4169",450779,"5"
"4170",450780,"Not Available"
"4171",450788,"4"
"4172",450797,"Not Available"
"4173",450801,"3"
"4174",450803,"2"
"4175",450804,"5"
"4176",450808,"Not Available"
"4177",450809,"4"
"4178",450820,"4"
"4179",450822,"4"
"4180",450825,"Not Available"
"4181",450827,"4"
"4182",450828,"3"
"4183",450831,"Not Available"
"4184",450833,"3"
"4185",450834,"Not Available"
"4186",450840,"3"
"4187",450844,"4"
"4188",450845,"Not Available"
"4189",450847,"4"
"4190",450848,"4"
"4191",450851,"4"
"4192",450853,"4"
"4193",450855,"4"
"4194",450856,"4"
"4195",450860,"Not Available"
"4196",450862,"2"
"4197",450864,"5"
"4198",450865,"Not Available"
"4199",450867,"4"
"4200",450869,"3"
"4201",450871,"Not Available"
"4202",450872,"4"
"4203",450874,"4"
"4204",450875,"5"
"4205",450876,"4"
"4206",450877,"3"
"4207",450880,"Not Available"
"4208",450883,"4"
"4209",450885,"2"
"4210",450888,"4"
"4211",450889,"Not Available"
"4212",450890,"4"
"4213",450891,"4"
"4214",450893,"Not Available"
"4215",450894,"3"
"4216",451300,"Not Available"
"4217",451301,"Not Available"
"4218",451303,"Not Available"
"4219",451304,"Not Available"
"4220",451305,"Not Available"
"4221",451306,"Not Available"
"4222",451307,"Not Available"
"4223",451308,"Not Available"
"4224",451309,"Not Available"
"4225",451310,"Not Available"
"4226",451311,"Not Available"
"4227",451312,"Not Available"
"4228",451313,"Not Available"
"4229",451314,"Not Available"
"4230",451315,"Not Available"
"4231",451316,"Not Available"
"4232",451317,"Not Available"
"4233",451318,"Not Available"
"4234",451319,"Not Available"
"4235",451320,"Not Available"
"4236",451322,"Not Available"
"4237",451323,"4"
"4238",451324,"Not Available"
"4239",451325,"Not Available"
"4240",451326,"Not Available"
"4241",451328,"Not Available"
"4242",451329,"Not Available"
"4243",451330,"4"
"4244",451331,"Not Available"
"4245",451332,"Not Available"
"4246",451333,"Not Available"
"4247",451334,"Not Available"
"4248",451335,"Not Available"
"4249",451337,"Not Available"
"4250",451338,"Not Available"
"4251",451339,"Not Available"
"4252",451340,"Not Available"
"4253",451341,"Not Available"
"4254",451342,"3"
"4255",451343,"Not Available"
"4256",451344,"Not Available"
"4257",451345,"Not Available"
"4258",451346,"4"
"4259",451347,"Not Available"
"4260",451348,"Not Available"
"4261",451349,"3"
"4262",451350,"Not Available"
"4263",451351,"Not Available"
"4264",451352,"Not Available"
"4265",451353,"Not Available"
"4266",451354,"Not Available"
"4267",451355,"Not Available"
"4268",451356,"4"
"4269",451357,"Not Available"
"4270",451358,"Not Available"
"4271",451359,"Not Available"
"4272",451360,"Not Available"
"4273",451361,"Not Available"
"4274",451362,"Not Available"
"4275",451363,"Not Available"
"4276",451364,"3"
"4277",451365,"3"
"4278",451366,"Not Available"
"4279",451367,"4"
"4280",451369,"3"
"4281",451370,"Not Available"
"4282",451371,"4"
"4283",451372,"Not Available"
"4284",451373,"Not Available"
"4285",451374,"Not Available"
"4286",451375,"Not Available"
"4287",451376,"Not Available"
"4288",451377,"3"
"4289",451378,"4"
"4290",451379,"Not Available"
"4291",451380,"3"
"4292",451381,"Not Available"
"4293",451382,"Not Available"
"4294",451384,"Not Available"
"4295",451385,"Not Available"
"4296",453300,"Not Available"
"4297",453301,"Not Available"
"4298",453302,"Not Available"
"4299",453304,"Not Available"
"4300",453306,"Not Available"
"4301",453308,"Not Available"
"4302",453309,"Not Available"
"4303",453310,"Not Available"
"4304",453311,"Not Available"
"4305",453312,"Not Available"
"4306",453313,"Not Available"
"4307",453314,"Not Available"
"4308",453315,"Not Available"
"4309",453316,"Not Available"
"4310",460001,"3"
"4311",460003,"3"
"4312",460004,"3"
"4313",460005,"3"
"4314",460006,"4"
"4315",460007,"4"
"4316",460009,"4"
"4317",460010,"3"
"4318",460011,"4"
"4319",460013,"3"
"4320",460014,"3"
"4321",460015,"4"
"4322",460017,"3"
"4323",460019,"3"
"4324",460021,"4"
"4325",460023,"4"
"4326",460026,"4"
"4327",460030,"3"
"4328",460033,"Not Available"
"4329",460035,"Not Available"
"4330",460039,"Not Available"
"4331",460041,"2"
"4332",460042,"4"
"4333",460043,"Not Available"
"4334",460044,"4"
"4335",460047,"3"
"4336",460049,"4"
"4337",460051,"3"
"4338",460052,"4"
"4339",460054,"4"
"4340",460057,"4"
"4341",460058,"4"
"4342",460060,"3"
"4343",461300,"Not Available"
"4344",461301,"Not Available"
"4345",461302,"Not Available"
"4346",461303,"Not Available"
"4347",461304,"4"
"4348",461305,"Not Available"
"4349",461306,"Not Available"
"4350",461307,"Not Available"
"4351",461308,"Not Available"
"4352",461309,"Not Available"
"4353",461310,"Not Available"
"4354",463301,"Not Available"
"4355",463302,"Not Available"
"4356",470001,"4"
"4357",470003,"3"
"4358",470005,"3"
"4359",470011,"4"
"4360",470012,"4"
"4361",470024,"2"
"4362",471300,"Not Available"
"4363",471301,"2"
"4364",471302,"Not Available"
"4365",471303,"3"
"4366",471304,"3"
"4367",471305,"3"
"4368",471306,"2"
"4369",471307,"4"
"4370",490001,"4"
"4371",490002,"3"
"4372",490004,"3"
"4373",490005,"3"
"4374",490007,"3"
"4375",490009,"2"
"4376",490011,"3"
"4377",490013,"3"
"4378",490017,"3"
"4379",490018,"3"
"4380",490019,"3"
"4381",490020,"2"
"4382",490021,"4"
"4383",490022,"2"
"4384",490023,"2"
"4385",490024,"2"
"4386",490032,"3"
"4387",490033,"3"
"4388",490037,"4"
"4389",490038,"3"
"4390",490040,"3"
"4391",490041,"2"
"4392",490042,"4"
"4393",490043,"3"
"4394",490044,"4"
"4395",490045,"2"
"4396",490046,"4"
"4397",490048,"3"
"4398",490050,"4"
"4399",490052,"3"
"4400",490053,"3"
"4401",490057,"3"
"4402",490059,"4"
"4403",490060,"3"
"4404",490063,"3"
"4405",490066,"4"
"4406",490067,"2"
"4407",490069,"4"
"4408",490075,"1"
"4409",490077,"3"
"4410",490079,"3"
"4411",490084,"4"
"4412",490088,"3"
"4413",490089,"3"
"4414",490090,"3"
"4415",490092,"3"
"4416",490093,"3"
"4417",490094,"3"
"4418",490097,"2"
"4419",490098,"3"
"4420",490101,"4"
"4421",490104,"Not Available"
"4422",490107,"2"
"4423",490110,"2"
"4424",490111,"3"
"4425",490112,"2"
"4426",490113,"2"
"4427",490114,"3"
"4428",490115,"2"
"4429",490116,"3"
"4430",490117,"3"
"4431",490118,"4"
"4432",490119,"4"
"4433",490120,"2"
"4434",490122,"4"
"4435",490123,"3"
"4436",490126,"3"
"4437",490127,"3"
"4438",490129,"Not Available"
"4439",490130,"4"
"4440",490136,"2"
"4441",490140,"3"
"4442",490141,"3"
"4443",490143,"4"
"4444",490144,"3"
"4445",490145,"Not Available"
"4446",491300,"Not Available"
"4447",491302,"4"
"4448",491303,"Not Available"
"4449",491304,"3"
"4450",491305,"4"
"4451",491306,"Not Available"
"4452",491307,"3"
"4453",493300,"Not Available"
"4454",493301,"Not Available"
"4455",493302,"Not Available"
"4456",500001,"4"
"4457",500002,"3"
"4458",500003,"3"
"4459",500005,"4"
"4460",500007,"4"
"4461",500008,"4"
"4462",500011,"3"
"4463",500012,"2"
"4464",500014,"3"
"4465",500015,"2"
"4466",500016,"4"
"4467",500019,"3"
"4468",500021,"3"
"4469",500024,"3"
"4470",500025,"3"
"4471",500026,"2"
"4472",500027,"3"
"4473",500030,"4"
"4474",500031,"2"
"4475",500033,"3"
"4476",500036,"2"
"4477",500037,"3"
"4478",500039,"2"
"4479",500041,"3"
"4480",500044,"2"
"4481",500049,"3"
"4482",500050,"2"
"4483",500051,"3"
"4484",500052,"Not Available"
"4485",500053,"3"
"4486",500054,"3"
"4487",500058,"3"
"4488",500060,"3"
"4489",500064,"2"
"4490",500072,"3"
"4491",500077,"3"
"4492",500079,"3"
"4493",500084,"3"
"4494",500088,"3"
"4495",500108,"2"
"4496",500119,"3"
"4497",500124,"5"
"4498",500129,"2"
"4499",500139,"3"
"4500",500141,"3"
"4501",500148,"3"
"4502",500150,"4"
"4503",500151,"3"
"4504",500152,"3"
"4505",501301,"Not Available"
"4506",501302,"Not Available"
"4507",501303,"Not Available"
"4508",501304,"3"
"4509",501305,"3"
"4510",501307,"Not Available"
"4511",501308,"Not Available"
"4512",501309,"Not Available"
"4513",501310,"Not Available"
"4514",501311,"Not Available"
"4515",501312,"3"
"4516",501313,"Not Available"
"4517",501314,"3"
"4518",501315,"4"
"4519",501316,"3"
"4520",501317,"Not Available"
"4521",501318,"Not Available"
"4522",501319,"Not Available"
"4523",501320,"Not Available"
"4524",501321,"Not Available"
"4525",501322,"Not Available"
"4526",501323,"3"
"4527",501324,"Not Available"
"4528",501325,"Not Available"
"4529",501326,"4"
"4530",501327,"4"
"4531",501328,"3"
"4532",501329,"3"
"4533",501330,"2"
"4534",501331,"4"
"4535",501332,"3"
"4536",501333,"3"
"4537",501334,"Not Available"
"4538",501335,"3"
"4539",501336,"3"
"4540",501337,"3"
"4541",501338,"Not Available"
"4542",501339,"2"
"4543",501340,"Not Available"
"4544",503300,"Not Available"
"4545",503301,"Not Available"
"4546",503302,"Not Available"
"4547",510001,"2"
"4548",510002,"3"
"4549",510006,"4"
"4550",510007,"3"
"4551",510008,"3"
"4552",510012,"3"
"4553",510013,"3"
"4554",510022,"3"
"4555",510023,"3"
"4556",510024,"3"
"4557",510029,"3"
"4558",510030,"3"
"4559",510031,"4"
"4560",510038,"3"
"4561",510039,"2"
"4562",510046,"2"
"4563",510047,"2"
"4564",510048,"3"
"4565",510050,"2"
"4566",510055,"2"
"4567",510058,"2"
"4568",510062,"2"
"4569",510070,"2"
"4570",510071,"2"
"4571",510072,"3"
"4572",510077,"3"
"4573",510082,"2"
"4574",510086,"3"
"4575",510091,"Not Available"
"4576",511300,"Not Available"
"4577",511301,"Not Available"
"4578",511303,"3"
"4579",511304,"Not Available"
"4580",511306,"3"
"4581",511307,"Not Available"
"4582",511308,"Not Available"
"4583",511309,"Not Available"
"4584",511310,"Not Available"
"4585",511311,"Not Available"
"4586",511312,"3"
"4587",511313,"3"
"4588",511314,"Not Available"
"4589",511315,"3"
"4590",511316,"3"
"4591",511317,"3"
"4592",511318,"3"
"4593",511319,"3"
"4594",511320,"4"
"4595",511321,"3"
"4596",520002,"4"
"4597",520004,"4"
"4598",520008,"4"
"4599",520009,"4"
"4600",520011,"4"
"4601",520013,"4"
"4602",520017,"4"
"4603",520019,"3"
"4604",520021,"3"
"4605",520027,"3"
"4606",520028,"4"
"4607",520030,"3"
"4608",520033,"3"
"4609",520034,"4"
"4610",520035,"4"
"4611",520037,"2"
"4612",520038,"4"
"4613",520041,"3"
"4614",520044,"3"
"4615",520045,"3"
"4616",520048,"4"
"4617",520049,"4"
"4618",520051,"3"
"4619",520057,"4"
"4620",520059,"4"
"4621",520062,"4"
"4622",520063,"3"
"4623",520066,"3"
"4624",520070,"5"
"4625",520071,"4"
"4626",520075,"2"
"4627",520076,"4"
"4628",520078,"3"
"4629",520083,"5"
"4630",520087,"4"
"4631",520088,"3"
"4632",520089,"5"
"4633",520091,"4"
"4634",520095,"5"
"4635",520096,"3"
"4636",520097,"3"
"4637",520098,"4"
"4638",520100,"3"
"4639",520102,"4"
"4640",520103,"3"
"4641",520107,"4"
"4642",520109,"3"
"4643",520113,"4"
"4644",520116,"4"
"4645",520136,"3"
"4646",520138,"4"
"4647",520139,"4"
"4648",520160,"3"
"4649",520177,"3"
"4650",520189,"4"
"4651",520193,"4"
"4652",520194,"5"
"4653",520195,"Not Available"
"4654",520196,"5"
"4655",520198,"4"
"4656",520202,"3"
"4657",520204,"4"
"4658",520205,"4"
"4659",520206,"4"
"4660",520207,"4"
"4661",520208,"4"
"4662",521300,"4"
"4663",521302,"Not Available"
"4664",521303,"Not Available"
"4665",521304,"4"
"4666",521305,"Not Available"
"4667",521307,"Not Available"
"4668",521308,"4"
"4669",521309,"4"
"4670",521310,"3"
"4671",521311,"4"
"4672",521312,"4"
"4673",521313,"3"
"4674",521314,"Not Available"
"4675",521315,"3"
"4676",521316,"Not Available"
"4677",521317,"Not Available"
"4678",521318,"4"
"4679",521319,"Not Available"
"4680",521320,"4"
"4681",521321,"4"
"4682",521322,"4"
"4683",521323,"3"
"4684",521324,"4"
"4685",521325,"4"
"4686",521326,"3"
"4687",521327,"4"
"4688",521328,"3"
"4689",521329,"3"
"4690",521330,"4"
"4691",521331,"Not Available"
"4692",521332,"3"
"4693",521333,"4"
"4694",521334,"3"
"4695",521335,"4"
"4696",521336,"4"
"4697",521337,"3"
"4698",521338,"4"
"4699",521339,"3"
"4700",521340,"4"
"4701",521341,"4"
"4702",521342,"Not Available"
"4703",521343,"4"
"4704",521344,"3"
"4705",521345,"4"
"4706",521346,"3"
"4707",521347,"Not Available"
"4708",521348,"4"
"4709",521349,"4"
"4710",521350,"4"
"4711",521351,"3"
"4712",521352,"4"
"4713",521353,"Not Available"
"4714",521354,"4"
"4715",521355,"3"
"4716",521356,"Not Available"
"4717",521357,"3"
"4718",521358,"4"
"4719",521359,"3"
"4720",523300,"Not Available"
"4721",523302,"Not Available"
"4722",530002,"3"
"4723",530006,"3"
"4724",530008,"3"
"4725",530011,"2"
"4726",530012,"3"
"4727",530014,"2"
"4728",530015,"4"
"4729",530025,"4"
"4730",530032,"3"
"4731",530033,"4"
"4732",530034,"Not Available"
"4733",531301,"Not Available"
"4734",531302,"3"
"4735",531303,"Not Available"
"4736",531304,"Not Available"
"4737",531305,"3"
"4738",531306,"3"
"4739",531307,"3"
"4740",531308,"Not Available"
"4741",531309,"Not Available"
"4742",531310,"3"
"4743",531311,"Not Available"
"4744",531312,"4"
"4745",531313,"3"
"4746",531314,"Not Available"
"4747",531315,"Not Available"
"4748",531316,"Not Available"
"4749",670004,"4"
"4750",670005,"Not Available"
"4751",670006,"4"
"4752",670008,"Not Available"
"4753",670010,"Not Available"
"4754",670019,"3"
"4755",670023,"3"
"4756",670024,"3"
"4757",670025,"5"
"4758",670031,"4"
"4759",670034,"4"
"4760",670041,"3"
"4761",670043,"3"
"4762",670044,"3"
"4763",670045,"Not Available"
"4764",670046,"Not Available"
"4765",670047,"2"
"4766",670049,"5"
"4767",670050,"Not Available"
"4768",670053,"3"
"4769",670054,"4"
"4770",670055,"5"
"4771",670056,"4"
"4772",670058,"Not Available"
"4773",670059,"4"
"4774",670060,"4"
"4775",670061,"4"
"4776",670062,"Not Available"
"4777",670067,"4"
"4778",670068,"3"
"4779",670069,"4"
"4780",670071,"4"
"4781",670072,"Not Available"
"4782",670073,"4"
"4783",670075,"2"
"4784",670076,"Not Available"
"4785",670077,"4"
"4786",670078,"4"
"4787",670079,"3"
"4788",670080,"4"
"4789",670082,"4"
"4790",670083,"Not Available"
"4791",670085,"4"
"4792",670087,"Not Available"
"4793",670088,"3"
"4794",670089,"Not Available"
"4795",670090,"Not Available"
"4796",670092,"3"
"4797",670093,"Not Available"
"4798",670094,"Not Available"
"4799",670095,"Not Available"
"4800",670096,"3"
"4801",670097,"Not Available"
"4802",670098,"3"
"4803",670099,"Not Available"
"4804",670102,"Not Available"
"4805",670103,"Not Available"
"4806",670106,"Not Available"
"4807",670107,"Not Available"
"4808",670108,"Not Available"
"4809",670109,"Not Available"
"4810",670111,"Not Available"
"4811",670112,"Not Available"
"4812",430081,"Not Available"
"4813",480001,"2"
"4814",480002,"2"
"4815",640001,"Not Available"
"4816",650001,"2"
"4817",650003,"Not Available"
"4818",660001,"Not Available"
